    temperatura,umidade,categoria
13.2,87.5,lower_marginal
13.1,87.400002,lower_marginal
13.1,87.699997,lower_optimal
13.1,88.300003,lower_optimal
13.1,87.900002,lower_optimal
13.1,87.900002,lower_optimal
13.0,87.699997,lower_optimal
13.0,88.199997,lower_optimal
13.0,88.0,lower_optimal
12.9,88.099998,lower_optimal
12.9,88.5,lower_optimal
13.0,89.0,lower_optimal
13.0,89.099998,lower_optimal
13.0,88.699997,lower_optimal
12.9,88.400002,lower_optimal
12.9,88.5,lower_optimal
12.9,89.099998,lower_optimal
12.9,89.099998,lower_optimal
12.9,88.699997,lower_optimal
12.8,88.800003,lower_optimal
12.8,88.599998,lower_optimal
12.7,88.400002,lower_optimal
12.6,88.5,lower_optimal
12.6,88.800003,lower_optimal
12.6,88.699997,lower_optimal
12.6,88.900002,lower_optimal
12.6,89.099998,lower_optimal
12.6,89.099998,lower_optimal
12.6,89.300003,lower_optimal
12.7,89.400002,lower_optimal
12.7,89.5,lower_optimal
12.7,89.5,lower_optimal
12.7,89.699997,lower_optimal
12.7,89.699997,lower_optimal
12.8,89.800003,lower_optimal
12.8,89.800003,lower_optimal
12.8,89.800003,lower_optimal
12.8,89.800003,lower_optimal
12.8,89.699997,lower_optimal
12.7,89.5,lower_optimal
12.7,89.5,lower_optimal
12.7,89.599998,lower_optimal
12.7,89.599998,lower_optimal
12.7,89.400002,lower_optimal
12.7,89.300003,lower_optimal
12.7,89.300003,lower_optimal
12.7,89.699997,lower_optimal
12.7,89.599998,lower_optimal
12.7,89.400002,lower_optimal
12.7,89.400002,lower_optimal
12.7,89.599998,lower_optimal
12.7,89.5,lower_optimal
12.7,89.599998,lower_optimal
12.7,89.599998,lower_optimal
12.7,89.900002,lower_optimal
12.7,89.800003,lower_optimal
12.7,89.599998,lower_optimal
12.7,89.900002,lower_optimal
12.7,90.0,lower_optimal
12.8,90.0,lower_optimal
12.7,89.900002,lower_optimal
12.7,89.699997,lower_optimal
12.7,89.900002,lower_optimal
12.8,90.0,lower_optimal
12.8,90.099998,lower_optimal
12.8,90.199997,lower_optimal
12.9,90.300003,lower_optimal
12.9,90.300003,lower_optimal
12.9,90.199997,lower_optimal
12.9,90.199997,lower_optimal
12.9,90.300003,lower_optimal
12.9,90.400002,lower_optimal
12.9,90.199997,lower_optimal
12.9,90.099998,lower_optimal
12.9,90.099998,lower_optimal
12.9,90.0,lower_optimal
12.9,90.099998,lower_optimal
12.9,90.199997,lower_optimal
12.9,90.0,lower_optimal
12.9,89.900002,lower_optimal
12.8,89.900002,lower_optimal
12.8,89.699997,lower_optimal
12.7,89.599998,lower_optimal
12.7,89.699997,lower_optimal
12.7,89.800003,lower_optimal
12.7,89.800003,lower_optimal
12.7,89.699997,lower_optimal
12.6,89.5,lower_optimal
12.5,89.199997,lower_optimal
12.6,89.900002,lower_optimal
12.7,89.900002,lower_optimal
12.6,89.599998,lower_optimal
12.5,89.400002,lower_optimal
12.5,89.300003,lower_optimal
12.4,89.400002,lower_optimal
12.4,89.599998,lower_optimal
12.5,89.699997,lower_optimal
12.5,89.800003,lower_optimal
12.5,90.0,lower_optimal
12.5,89.599998,lower_optimal
12.4,89.400002,lower_optimal
12.4,89.400002,lower_optimal
12.4,89.900002,lower_optimal
12.5,90.199997,lower_optimal
12.6,90.099998,lower_optimal
12.5,89.800003,lower_optimal
12.4,89.5,lower_optimal
12.3,89.400002,lower_optimal
12.3,89.300003,lower_optimal
12.3,89.199997,lower_optimal
12.2,89.300003,lower_optimal
12.3,89.5,lower_optimal
12.3,89.5,lower_optimal
12.3,89.599998,lower_optimal
12.3,89.699997,lower_optimal
12.3,89.900002,lower_optimal
12.3,90.099998,lower_optimal
12.4,90.199997,lower_optimal
12.4,90.199997,lower_optimal
12.3,90.099998,lower_optimal
12.4,90.300003,lower_optimal
12.4,90.400002,lower_optimal
12.5,90.5,lower_optimal
12.5,90.5,lower_optimal
12.5,90.599998,lower_optimal
12.5,90.599998,lower_optimal
12.5,90.5,lower_optimal
12.5,90.599998,lower_optimal
12.5,90.5,lower_optimal
12.5,90.400002,lower_optimal
12.6,90.5,lower_optimal
12.6,90.400002,lower_optimal
12.6,90.300003,lower_optimal
12.6,90.400002,lower_optimal
12.7,90.5,lower_optimal
12.7,90.300003,lower_optimal
12.7,90.099998,lower_optimal
12.7,90.0,lower_optimal
12.7,90.300003,lower_optimal
12.8,90.0,lower_optimal
12.7,89.400002,lower_optimal
12.6,89.400002,lower_optimal
12.6,89.5,lower_optimal
12.6,89.199997,lower_optimal
12.6,89.300003,lower_optimal
12.7,89.599998,lower_optimal
12.7,89.699997,lower_optimal
12.7,89.5,lower_optimal
12.6,89.5,lower_optimal
12.7,89.400002,lower_optimal
12.6,89.099998,lower_optimal
12.6,89.0,lower_optimal
12.6,89.199997,lower_optimal
12.6,89.5,lower_optimal
12.6,89.699997,lower_optimal
12.7,90.0,lower_optimal
12.7,90.0,lower_optimal
12.7,89.900002,lower_optimal
12.7,89.699997,lower_optimal
12.6,89.400002,lower_optimal
12.5,89.300003,lower_optimal
12.5,89.400002,lower_optimal
12.5,89.5,lower_optimal
12.5,89.5,lower_optimal
12.5,89.199997,lower_optimal
12.4,89.099998,lower_optimal
12.4,89.199997,lower_optimal
12.5,89.5,lower_optimal
12.5,89.5,lower_optimal
12.5,89.599998,lower_optimal
12.5,89.800003,lower_optimal
12.6,89.900002,lower_optimal
12.6,89.900002,lower_optimal
12.6,90.0,lower_optimal
12.6,90.0,lower_optimal
12.6,90.0,lower_optimal
12.6,89.699997,lower_optimal
12.5,89.599998,lower_optimal
12.5,89.400002,lower_optimal
12.5,89.199997,lower_optimal
12.4,89.199997,lower_optimal
12.5,89.400002,lower_optimal
12.5,89.400002,lower_optimal
12.5,89.599998,lower_optimal
12.5,89.599998,lower_optimal
12.5,89.5,lower_optimal
12.5,89.400002,lower_optimal
12.4,89.099998,lower_optimal
12.4,89.199997,lower_optimal
12.4,89.199997,lower_optimal
12.4,89.5,lower_optimal
12.4,89.599998,lower_optimal
12.4,89.5,lower_optimal
12.4,89.599998,lower_optimal
12.5,89.699997,lower_optimal
12.4,89.400002,lower_optimal
12.3,89.099998,lower_optimal
12.4,89.5,lower_optimal
12.3,89.199997,lower_optimal
12.3,89.0,lower_optimal
12.2,89.099998,lower_optimal
12.3,89.400002,lower_optimal
12.3,89.699997,lower_optimal
12.3,89.400002,lower_optimal
12.3,89.300003,lower_optimal
12.3,89.300003,lower_optimal
12.3,89.199997,lower_optimal
12.3,89.300003,lower_optimal
12.2,89.0,lower_optimal
12.3,89.400002,lower_optimal
12.3,89.400002,lower_optimal
12.3,89.599998,lower_optimal
12.3,89.300003,lower_optimal
12.3,89.099998,lower_optimal
12.3,89.099998,lower_optimal
12.3,89.300003,lower_optimal
12.4,89.5,lower_optimal
12.5,89.5,lower_optimal
12.5,89.599998,lower_optimal
12.6,89.699997,lower_optimal
12.6,89.300003,lower_optimal
12.7,89.400002,lower_optimal
12.8,89.5,lower_optimal
12.9,89.699997,lower_optimal
13.0,89.400002,lower_optimal
13.1,89.0,lower_optimal
13.2,88.300003,lower_optimal
13.2,86.699997,lower_marginal
13.2,85.400002,lower_marginal
13.2,86.099998,lower_marginal
13.3,86.699997,lower_marginal
13.4,86.300003,lower_marginal
13.4,85.699997,lower_marginal
13.5,86.099998,lower_marginal
13.6,86.199997,lower_marginal
13.7,86.099998,lower_marginal
13.7,83.699997,lower_marginal
13.6,82.900002,lower_marginal
13.5,83.0,lower_marginal
13.5,83.400002,lower_marginal
13.3,82.0,lower_optimal
13.2,82.699997,lower_marginal
13.0,83.099998,lower_marginal
13.0,84.300003,lower_marginal
12.9,84.199997,lower_marginal
12.9,83.900002,lower_marginal
12.9,84.599998,lower_marginal
12.9,84.599998,lower_marginal
13.1,85.400002,lower_marginal
13.2,84.900002,lower_marginal
13.3,83.800003,lower_marginal
13.3,84.300003,lower_marginal
13.4,84.900002,lower_marginal
13.5,84.0,lower_marginal
13.4,83.199997,lower_marginal
13.4,83.300003,lower_marginal
13.4,83.300003,lower_marginal
13.3,82.800003,lower_marginal
13.3,83.699997,lower_marginal
13.3,83.599998,lower_marginal
13.2,84.099998,lower_marginal
13.3,84.0,lower_marginal
13.2,84.400002,lower_marginal
13.3,84.300003,lower_marginal
13.3,84.900002,lower_marginal
13.3,84.900002,lower_marginal
13.3,84.099998,lower_marginal
13.3,83.900002,lower_marginal
13.3,83.800003,lower_marginal
13.3,83.800003,lower_marginal
13.3,83.599998,lower_marginal
13.3,83.400002,lower_marginal
13.3,83.800003,lower_marginal
13.3,83.599998,lower_marginal
13.4,83.400002,lower_marginal
13.4,83.0,lower_marginal
13.5,84.099998,lower_marginal
13.6,82.5,lower_marginal
13.6,82.699997,lower_marginal
13.6,83.0,lower_marginal
13.6,84.300003,lower_marginal
13.7,83.300003,lower_marginal
13.7,82.800003,lower_marginal
13.7,83.099998,lower_marginal
13.8,82.300003,lower_optimal
13.8,82.800003,lower_marginal
13.8,82.099998,lower_optimal
13.8,82.199997,lower_optimal
13.9,83.099998,lower_marginal
14.0,82.599998,lower_marginal
14.0,81.699997,lower_optimal
14.1,81.300003,lower_optimal
14.1,82.300003,lower_optimal
14.2,81.400002,lower_optimal
14.3,80.599998,lower_optimal
14.3,81.199997,lower_optimal
14.3,82.099998,lower_optimal
14.4,80.400002,lower_optimal
14.4,81.199997,lower_optimal
14.4,81.300003,lower_optimal
14.5,80.199997,lower_optimal
14.6,79.699997,lower_optimal
14.7,80.099998,lower_optimal
14.8,79.699997,lower_optimal
14.8,80.0,lower_optimal
14.9,79.199997,lower_optimal
15.1,79.400002,lower_optimal
15.2,78.300003,lower_optimal
15.5,77.199997,lower_optimal
15.7,76.099998,lower_optimal
15.8,74.699997,lower_optimal
15.9,74.5,lower_optimal
16.0,75.0,lower_optimal
16.200001,74.099998,lower_optimal
16.299999,73.5,lower_optimal
16.5,72.5,caso_otimo
16.6,71.699997,caso_otimo
16.799999,71.599998,caso_otimo
17.0,70.800003,caso_otimo
17.200001,69.900002,caso_otimo
17.4,68.699997,caso_otimo
17.5,68.5,caso_otimo
17.6,67.800003,caso_otimo
17.700001,67.400002,caso_otimo
17.700001,67.400002,caso_otimo
17.700001,67.400002,caso_otimo
17.799999,67.300003,caso_otimo
17.799999,67.599998,caso_otimo
17.799999,67.0,caso_otimo
17.799999,66.800003,caso_otimo
17.9,64.800003,caso_otimo
17.9,64.900002,caso_otimo
18.0,65.400002,caso_otimo
18.1,66.699997,caso_otimo
18.299999,67.5,caso_otimo
18.4,65.5,caso_otimo
18.5,65.099998,caso_otimo
18.4,65.599998,caso_otimo
18.5,65.300003,caso_otimo
18.5,64.300003,caso_otimo
18.6,65.199997,caso_otimo
18.6,64.199997,caso_otimo
18.700001,63.599998,caso_otimo
18.700001,63.799999,caso_otimo
18.799999,64.599998,caso_otimo
18.9,63.5,caso_otimo
18.9,64.099998,caso_otimo
19.0,62.700001,caso_otimo
19.1,62.400002,caso_otimo
19.200001,63.299999,caso_otimo
19.200001,61.900002,caso_otimo
19.299999,62.0,caso_otimo
19.299999,61.799999,caso_otimo
19.299999,61.0,caso_otimo
19.4,62.900002,caso_otimo
19.299999,61.5,caso_otimo
18.9,60.900002,caso_otimo
18.5,62.299999,caso_otimo
18.299999,62.5,caso_otimo
18.200001,62.599998,caso_otimo
18.1,64.900002,caso_otimo
18.1,65.599998,caso_otimo
18.1,64.5,caso_otimo
18.200001,65.400002,caso_otimo
18.1,65.099998,caso_otimo
18.1,66.599998,caso_otimo
18.1,66.5,caso_otimo
18.1,65.800003,caso_otimo
18.200001,63.200001,caso_otimo
18.299999,62.900002,caso_otimo
18.4,63.5,caso_otimo
18.5,63.900002,caso_otimo
18.700001,63.700001,caso_otimo
18.799999,64.900002,caso_otimo
18.9,60.0,caso_otimo
19.0,61.200001,caso_otimo
19.1,60.0,caso_otimo
19.1,58.400002,caso_otimo
19.1,61.599998,caso_otimo
19.1,59.0,caso_otimo
19.1,58.299999,caso_otimo
19.0,57.400002,lower_optimal
19.0,57.400002,lower_optimal
19.0,57.299999,lower_optimal
18.9,57.299999,lower_optimal
18.9,57.900002,caso_otimo
18.9,59.5,caso_otimo
19.0,60.400002,caso_otimo
19.1,60.799999,caso_otimo
19.1,58.799999,caso_otimo
19.1,61.299999,caso_otimo
19.1,58.200001,caso_otimo
19.1,58.5,caso_otimo
19.0,58.799999,caso_otimo
19.0,58.099998,caso_otimo
19.0,58.400002,caso_otimo
18.9,59.5,caso_otimo
18.9,57.700001,caso_otimo
18.9,57.700001,caso_otimo
18.9,59.900002,caso_otimo
18.9,59.099998,caso_otimo
18.9,59.0,caso_otimo
19.0,58.099998,caso_otimo
19.0,58.700001,caso_otimo
19.0,57.700001,caso_otimo
19.0,59.5,caso_otimo
19.0,58.200001,caso_otimo
19.0,58.700001,caso_otimo
19.1,61.900002,caso_otimo
19.200001,58.900002,caso_otimo
19.200001,60.099998,caso_otimo
19.200001,57.900002,caso_otimo
19.200001,58.5,caso_otimo
19.200001,57.400002,lower_optimal
19.299999,57.299999,lower_optimal
19.299999,57.599998,caso_otimo
19.4,56.5,lower_optimal
19.4,56.299999,lower_optimal
19.5,56.700001,lower_optimal
19.5,58.700001,caso_otimo
19.5,57.900002,caso_otimo
19.6,57.700001,caso_otimo
19.6,56.099998,lower_optimal
19.6,55.599998,lower_optimal
19.6,56.299999,lower_optimal
19.6,56.099998,lower_optimal
19.5,57.200001,lower_optimal
19.5,56.200001,lower_optimal
19.5,55.099998,lower_optimal
19.6,56.299999,lower_optimal
19.6,57.599998,caso_otimo
19.700001,56.700001,lower_optimal
19.700001,54.900002,lower_optimal
19.799999,54.799999,lower_optimal
19.799999,55.900002,lower_optimal
19.799999,54.400002,lower_optimal
19.799999,55.599998,lower_optimal
19.9,57.5,lower_optimal
20.0,55.099998,lower_optimal
20.0,56.900002,lower_optimal
20.0,55.400002,lower_optimal
19.9,54.700001,lower_optimal
19.9,54.200001,lower_optimal
19.9,54.299999,lower_optimal
20.0,56.900002,lower_optimal
20.1,55.200001,lower_optimal
20.1,54.200001,lower_optimal
20.1,54.200001,lower_optimal
20.200001,54.200001,lower_optimal
20.200001,53.700001,lower_optimal
20.1,54.799999,lower_optimal
20.1,58.0,caso_otimo
20.200001,58.0,caso_otimo
20.200001,54.400002,lower_optimal
20.1,54.900002,lower_optimal
20.1,53.799999,lower_optimal
20.1,54.200001,lower_optimal
20.1,55.299999,lower_optimal
20.200001,53.599998,lower_optimal
20.299999,54.700001,lower_optimal
20.299999,53.299999,lower_optimal
20.200001,53.099998,lower_optimal
20.200001,53.0,lower_optimal
20.200001,54.0,lower_optimal
20.200001,54.0,lower_optimal
20.200001,53.700001,lower_optimal
20.299999,55.799999,lower_optimal
20.4,53.900002,lower_optimal
20.4,55.599998,lower_optimal
20.4,54.0,lower_optimal
20.4,54.099998,lower_optimal
20.4,54.5,lower_optimal
20.5,56.200001,lower_optimal
20.6,56.400002,lower_optimal
20.6,55.0,lower_optimal
20.6,53.799999,lower_optimal
20.6,54.299999,lower_optimal
20.6,53.299999,lower_optimal
20.6,52.900002,lower_optimal
20.6,52.700001,lower_optimal
20.6,53.099998,lower_optimal
20.6,53.200001,lower_optimal
20.6,52.5,lower_marginal
20.6,52.599998,lower_optimal
20.700001,54.400002,lower_optimal
20.799999,54.099998,lower_optimal
20.799999,53.400002,lower_optimal
20.799999,52.599998,lower_optimal
20.799999,58.099998,caso_otimo
20.799999,53.099998,lower_optimal
20.799999,52.599998,lower_optimal
20.799999,52.700001,lower_optimal
20.799999,55.400002,lower_optimal
20.799999,58.599998,caso_otimo
20.799999,52.700001,lower_optimal
20.799999,52.599998,lower_optimal
20.9,55.400002,lower_optimal
20.9,55.0,lower_optimal
21.0,54.900002,lower_optimal
21.0,53.200001,lower_optimal
20.9,56.0,lower_optimal
21.0,54.700001,lower_optimal
21.0,52.5,lower_marginal
21.0,52.400002,lower_marginal
21.0,52.900002,lower_optimal
21.0,52.799999,lower_optimal
21.0,52.0,lower_marginal
20.9,52.0,lower_marginal
20.9,52.400002,lower_marginal
20.9,52.200001,lower_marginal
21.0,52.200001,lower_marginal
21.0,51.400002,lower_marginal
21.0,53.400002,lower_optimal
21.1,54.599998,lower_optimal
21.200001,51.799999,lower_marginal
21.200001,51.599998,lower_marginal
21.200001,52.599998,lower_optimal
21.200001,52.5,lower_marginal
21.299999,52.900002,lower_optimal
21.299999,55.400002,lower_optimal
21.4,51.900002,lower_marginal
21.4,51.5,lower_marginal
21.5,51.200001,lower_marginal
21.5,51.299999,lower_marginal
21.5,50.900002,lower_marginal
21.5,49.799999,lower_marginal
21.4,55.0,lower_optimal
21.4,50.599998,lower_marginal
21.4,51.799999,lower_marginal
21.4,51.599998,lower_marginal
21.5,51.0,lower_marginal
21.5,50.099998,lower_marginal
21.5,51.200001,lower_marginal
21.5,50.5,lower_marginal
21.6,53.200001,lower_optimal
21.700001,54.200001,lower_optimal
21.799999,54.299999,lower_optimal
21.799999,54.700001,lower_optimal
21.799999,50.700001,lower_marginal
21.799999,51.599998,lower_marginal
21.799999,51.700001,lower_marginal
21.799999,51.700001,lower_marginal
21.799999,51.0,lower_marginal
21.9,50.099998,lower_marginal
21.9,50.099998,lower_marginal
21.9,53.0,lower_optimal
22.0,55.099998,lower_optimal
22.0,53.099998,lower_optimal
22.0,50.400002,lower_marginal
22.1,53.400002,lower_optimal
22.1,50.900002,lower_marginal
22.200001,48.5,lower_marginal
22.299999,50.599998,lower_marginal
22.299999,50.299999,lower_marginal
22.200001,49.700001,lower_marginal
22.1,49.400002,lower_marginal
22.1,50.900002,lower_marginal
22.1,52.599998,lower_optimal
22.1,49.200001,lower_marginal
22.1,49.599998,lower_marginal
22.1,49.700001,lower_marginal
22.200001,49.200001,lower_marginal
22.299999,48.200001,lower_marginal
22.299999,47.900002,lower_marginal
22.4,47.599998,lower_marginal
22.4,50.099998,lower_marginal
22.4,47.799999,lower_marginal
22.4,48.900002,lower_marginal
22.4,48.099998,lower_marginal
22.5,49.200001,lower_marginal
22.6,47.799999,lower_marginal
22.6,47.200001,lower_marginal
22.700001,48.099998,lower_marginal
22.700001,48.400002,lower_marginal
22.799999,49.799999,lower_marginal
22.9,52.799999,lower_optimal
23.0,49.700001,lower_marginal
23.1,48.5,lower_marginal
23.200001,50.099998,lower_marginal
23.299999,50.0,lower_marginal
23.299999,46.599998,lower_marginal
23.4,48.799999,lower_marginal
23.4,47.599998,lower_marginal
23.5,46.5,lower_marginal
23.6,50.099998,lower_marginal
23.700001,47.299999,lower_marginal
23.799999,45.0,lower_marginal
23.799999,46.599998,lower_marginal
23.799999,47.799999,lower_marginal
23.799999,48.400002,lower_marginal
23.799999,49.700001,lower_marginal
23.700001,48.599998,lower_marginal
23.700001,47.400002,lower_marginal
23.6,48.400002,lower_marginal
23.5,50.700001,lower_marginal
23.5,45.5,lower_marginal
23.4,45.299999,lower_marginal
23.299999,49.299999,lower_marginal
23.200001,48.599998,lower_marginal
23.1,50.099998,lower_marginal
23.1,48.5,lower_marginal
23.1,50.0,lower_marginal
23.200001,47.599998,lower_marginal
23.200001,45.400002,lower_marginal
23.299999,49.200001,lower_marginal
23.299999,47.700001,lower_marginal
23.299999,46.900002,lower_marginal
23.4,46.900002,lower_marginal
23.299999,47.099998,lower_marginal
23.299999,48.599998,lower_marginal
23.299999,42.799999,lower_marginal
23.4,42.099998,lower_optimal
23.4,39.099998,lower_optimal
23.5,38.099998,lower_optimal
23.6,37.200001,quente_seco
23.700001,38.799999,lower_optimal
23.799999,39.400002,lower_optimal
24.0,39.200001,lower_optimal
24.1,36.900002,quente_seco
24.1,39.799999,lower_optimal
24.1,37.599998,lower_optimal
24.1,41.099998,lower_optimal
24.200001,37.0,quente_seco
24.299999,37.299999,quente_seco
24.5,37.799999,lower_optimal
24.6,40.599998,lower_optimal
24.6,37.400002,quente_seco
24.5,37.700001,lower_optimal
24.5,40.0,lower_optimal
24.5,39.099998,lower_optimal
24.6,38.0,lower_optimal
24.700001,36.700001,quente_seco
24.799999,37.0,quente_seco
24.799999,37.799999,lower_optimal
24.9,36.799999,quente_seco
24.9,35.299999,quente_seco
25.0,35.099998,quente_seco
25.1,36.900002,quente_seco
25.1,36.700001,quente_seco
25.200001,33.400002,quente_seco
25.299999,35.700001,quente_seco
25.299999,34.299999,quente_seco
25.4,32.299999,estado_de_alerta
25.5,32.0,estado_de_alerta
25.6,34.099998,quente_seco
25.700001,34.200001,quente_seco
25.700001,31.799999,estado_de_alerta
25.700001,31.4,estado_de_alerta
25.700001,31.9,estado_de_alerta
25.700001,33.200001,quente_seco
25.799999,32.5,estado_de_alerta
25.799999,33.099998,quente_seco
25.799999,33.400002,quente_seco
25.9,32.099998,estado_de_alerta
25.799999,31.700001,estado_de_alerta
25.5,33.799999,quente_seco
25.200001,33.599998,quente_seco
25.0,33.599998,quente_seco
24.700001,34.200001,quente_seco
24.4,34.400002,quente_seco
24.200001,34.700001,quente_seco
24.1,35.599998,quente_seco
24.0,36.400002,quente_seco
23.9,37.0,quente_seco
23.9,39.400002,lower_optimal
24.1,36.599998,quente_seco
24.299999,37.400002,quente_seco
24.5,36.799999,quente_seco
24.6,36.599998,quente_seco
24.9,39.200001,lower_optimal
25.200001,36.799999,quente_seco
25.4,34.5,quente_seco
25.6,33.299999,quente_seco
25.799999,34.0,quente_seco
25.9,34.599998,quente_seco
26.1,34.799999,quente_seco
26.200001,33.299999,quente_seco
26.299999,35.099998,quente_seco
26.4,33.5,quente_seco
26.5,33.900002,quente_seco
26.6,35.5,quente_seco
26.700001,34.900002,quente_seco
26.700001,36.0,quente_seco
26.6,35.0,quente_seco
26.6,37.400002,quente_seco
26.5,35.200001,quente_seco
26.5,35.0,quente_seco
26.6,36.200001,quente_seco
26.6,35.799999,quente_seco
26.6,35.400002,quente_seco
26.6,35.099998,quente_seco
26.700001,34.700001,quente_seco
26.700001,34.400002,quente_seco
26.700001,33.5,quente_seco
26.700001,35.900002,quente_seco
26.799999,37.900002,quente_seco
26.700001,34.799999,quente_seco
26.6,34.599998,quente_seco
26.6,33.5,quente_seco
26.6,35.400002,quente_seco
26.6,34.799999,quente_seco
26.6,35.900002,quente_seco
26.5,35.5,quente_seco
26.4,33.900002,quente_seco
26.4,32.900002,quente_seco
26.4,34.900002,quente_seco
26.4,37.200001,quente_seco
26.299999,33.400002,quente_seco
26.1,38.799999,quente_seco
25.9,37.200001,quente_seco
25.700001,34.700001,quente_seco
25.6,37.0,quente_seco
25.5,34.200001,quente_seco
25.4,35.0,quente_seco
25.4,34.0,quente_seco
25.4,33.299999,quente_seco
25.4,36.200001,quente_seco
25.4,36.900002,quente_seco
25.5,35.799999,quente_seco
25.5,36.5,quente_seco
25.5,33.599998,quente_seco
25.5,37.900002,quente_seco
25.700001,36.799999,quente_seco
25.799999,32.299999,estado_de_alerta
25.9,37.099998,quente_seco
26.0,34.799999,quente_seco
26.0,37.599998,quente_seco
26.0,36.099998,quente_seco
25.9,32.400002,estado_de_alerta
25.799999,35.0,quente_seco
25.700001,33.900002,quente_seco
25.700001,34.900002,quente_seco
25.799999,36.200001,quente_seco
26.0,34.700001,quente_seco
26.1,35.900002,quente_seco
26.200001,36.200001,quente_seco
26.200001,36.400002,quente_seco
26.299999,34.599998,quente_seco
26.4,33.299999,quente_seco
26.5,31.799999,estado_de_alerta
26.6,31.299999,estado_de_alerta
26.700001,33.599998,quente_seco
26.700001,30.799999,estado_de_alerta
26.799999,31.299999,estado_de_alerta
26.799999,30.4,estado_de_alerta
26.9,32.400002,estado_de_alerta
26.9,31.700001,estado_de_alerta
27.0,32.200001,estado_de_alerta
27.1,31.4,estado_de_alerta
27.200001,30.9,estado_de_alerta
27.299999,32.099998,estado_de_alerta
27.4,33.599998,quente_seco
27.4,31.5,estado_de_alerta
27.5,29.6,estado_de_alerta
27.6,32.5,estado_de_alerta
27.700001,29.299999,estado_de_alerta
27.799999,29.200001,estado_de_alerta
27.799999,28.6,estado_de_alerta
27.6,32.299999,estado_de_alerta
27.200001,30.6,estado_de_alerta
26.9,31.6,estado_de_alerta
26.6,32.099998,estado_de_alerta
26.5,31.9,estado_de_alerta
26.4,32.599998,quente_seco
26.299999,32.599998,quente_seco
26.299999,33.700001,quente_seco
26.299999,32.700001,quente_seco
26.299999,33.0,quente_seco
26.299999,32.599998,quente_seco
26.299999,31.4,estado_de_alerta
26.299999,32.900002,quente_seco
26.4,34.099998,quente_seco
26.6,35.299999,quente_seco
26.799999,37.400002,quente_seco
27.0,36.099998,quente_seco
27.200001,35.799999,quente_seco
27.299999,37.0,quente_seco
27.200001,34.0,quente_seco
27.1,35.200001,quente_seco
26.9,33.400002,quente_seco
26.6,35.0,quente_seco
26.4,31.5,estado_de_alerta
26.299999,33.700001,quente_seco
26.200001,32.799999,quente_seco
26.1,34.5,quente_seco
26.1,36.0,quente_seco
26.1,37.700001,quente_seco
26.200001,36.400002,quente_seco
26.299999,36.599998,quente_seco
26.200001,34.799999,quente_seco
26.200001,32.5,estado_de_alerta
26.1,35.299999,quente_seco
26.1,32.900002,quente_seco
26.1,33.900002,quente_seco
26.1,32.799999,quente_seco
26.1,31.9,estado_de_alerta
26.200001,37.0,quente_seco
26.200001,35.900002,quente_seco
26.299999,33.700001,quente_seco
26.5,33.099998,quente_seco
26.6,32.700001,quente_seco
26.700001,33.099998,quente_seco
26.799999,33.5,quente_seco
26.799999,33.299999,quente_seco
26.9,31.700001,estado_de_alerta
26.9,32.400002,estado_de_alerta
27.0,32.900002,quente_seco
27.0,37.299999,quente_seco
27.1,38.799999,quente_seco
27.1,32.200001,estado_de_alerta
27.1,33.5,quente_seco
27.0,32.799999,quente_seco
26.9,30.1,estado_de_alerta
26.700001,31.0,estado_de_alerta
26.700001,32.299999,estado_de_alerta
26.6,30.9,estado_de_alerta
26.6,31.700001,estado_de_alerta
26.5,30.200001,estado_de_alerta
26.4,30.799999,estado_de_alerta
26.4,31.5,estado_de_alerta
26.299999,31.0,estado_de_alerta
26.299999,31.5,estado_de_alerta
26.299999,30.799999,estado_de_alerta
26.299999,31.299999,estado_de_alerta
26.299999,31.5,estado_de_alerta
26.299999,32.0,estado_de_alerta
26.200001,31.799999,estado_de_alerta
26.200001,31.299999,estado_de_alerta
26.1,31.9,estado_de_alerta
26.1,31.4,estado_de_alerta
26.1,31.299999,estado_de_alerta
26.1,31.5,estado_de_alerta
26.1,31.4,estado_de_alerta
26.1,31.200001,estado_de_alerta
26.1,31.4,estado_de_alerta
26.1,30.9,estado_de_alerta
26.1,31.200001,estado_de_alerta
26.1,31.799999,estado_de_alerta
26.1,34.700001,quente_seco
26.0,34.099998,quente_seco
26.0,37.0,quente_seco
25.9,36.299999,quente_seco
25.700001,38.700001,quente_seco
25.6,39.599998,quente_seco
25.5,38.599998,quente_seco
25.5,39.299999,quente_seco
25.4,39.799999,lower_optimal
25.4,42.0,lower_optimal
25.299999,42.5,lower_marginal
25.200001,43.799999,lower_marginal
25.1,44.200001,lower_marginal
25.0,44.5,lower_marginal
25.0,42.799999,lower_marginal
25.0,43.200001,lower_marginal
25.0,42.900002,lower_marginal
24.9,43.700001,lower_marginal
24.9,44.400002,lower_marginal
24.9,44.900002,lower_marginal
24.799999,44.200001,lower_marginal
24.799999,44.299999,lower_marginal
24.700001,44.200001,lower_marginal
24.700001,45.0,lower_marginal
24.700001,44.599998,lower_marginal
24.6,45.099998,lower_marginal
24.6,44.200001,lower_marginal
24.6,45.0,lower_marginal
24.5,45.200001,lower_marginal
24.5,44.900002,lower_marginal
24.5,45.0,lower_marginal
24.4,44.900002,lower_marginal
24.299999,45.0,lower_marginal
24.299999,45.299999,lower_marginal
24.200001,46.5,lower_marginal
24.1,47.299999,lower_marginal
